area,bedrooms,bathrooms,location,price
1028,2,1,Mumbai,2142132.5738954614
931,2,3,Jabalpur,1656747.3298806155
790,1,1,Jabalpur,927495.6747446355
1425,3,1,Jabalpur,1931821.9282242046
671,1,2,Satna,718969.5284419463
1114,2,3,Mumbai,2454656.042999713
1326,3,1,Bhopal,1660358.701942623
1212,3,3,Jabalpur,1884177.7748193063
1075,2,2,Mumbai,2037894.850369354
751,1,3,Mumbai,1540093.5299019362
973,2,3,Rewa,1159224.1413738858
1409,3,2,Jabalpur,1870890.4292977904
1020,2,3,Pune,2455404.4565659277
1136,2,1,Rewa,1025479.5943819757
1401,3,1,Bhopal,1934321.0122390902
1107,2,1,Sagar,1168570.8318271474
1297,3,1,Noida,2526412.5303101228
784,1,2,Sagar,654975.58090077
1306,3,2,Mumbai,3066952.7780712675
1420,3,3,Mumbai,2948478.6260484634
1301,3,2,Jabalpur,1574195.4815960994
714,1,1,Noida,1492917.233246109
793,1,1,Noida,1625034.630670189
783,1,2,Noida,1459873.2564036278
1092,2,2,Rewa,1181557.4421374463
1257,3,2,Bhopal,1972993.696834064
785,1,3,Noida,1438149.3329049437
647,1,2,Pune,1717404.0687885603
1336,3,2,Bhopal,1628736.1960576638
1489,3,2,Sagar,1373476.1305719484
1081,2,2,Sagar,1092284.1693526905
614,1,3,Mumbai,1541117.6644364265
694,1,1,Pune,1409160.9213707154
1288,3,1,Jabalpur,1952391.5372022896
1315,3,2,Indore,1631089.838771199
1101,2,1,Bhopal,1415282.7157778847
669,1,2,Indore,1079928.5511977088
1426,3,2,Indore,1796502.135454418
1441,3,3,Satna,1551217.1662869127
1110,2,1,Indore,1184780.8953869366
1396,3,1,Jabalpur,1634748.8798464073
1289,3,2,Rewa,1604261.4052007354
1419,3,1,Jabalpur,1906068.3820962526
1275,3,3,Bhopal,1803995.5881405757
1120,2,1,Mumbai,1949714.178710758
1365,3,1,Jabalpur,1996092.0069596788
816,2,3,Mumbai,2243257.2846395443
962,2,1,Jabalpur,1130671.6392648825
1482,3,1,Jabalpur,1870622.3165288481
857,2,1,Jabalpur,1344784.3287442736
619,1,2,Indore,942377.5423837573
727,1,1,Rewa,709053.947803875
1299,3,3,Noida,2843430.606982722
1264,3,3,Pune,2602846.723399714
711,1,2,Indore,916025.8174445333
1086,2,1,Pune,1788089.7795163577
1244,3,3,Sagar,1622148.7055534886
1485,3,2,Sagar,1531029.7815540137
1172,2,2,Indore,1303860.7191066693
693,1,3,Indore,1014618.3104922817
892,2,1,Bhopal,1516745.9067161437
1001,2,1,Indore,1297829.1977036677
1305,3,3,Noida,2606620.7635732503
797,1,2,Satna,732580.4281513616
610,1,2,Rewa,746865.984219902
1128,2,1,Sagar,865537.395934382
1246,3,1,Indore,1788414.4148466226
1293,3,1,Sagar,1229896.168018534
715,1,1,Noida,1429691.8544451806
772,1,1,Jabalpur,889248.5229543813
675,1,2,Pune,1275473.3784928513
1438,3,1,Jabalpur,1548928.2164707158
729,1,3,Jabalpur,968137.2695389248
1262,3,3,Rewa,1361340.4925541775
662,1,2,Mumbai,1421185.7761487328
627,1,2,Bhopal,855787.6440863318
1469,3,1,Rewa,1530484.9643362637
742,1,1,Noida,1437812.5386037035
863,2,3,Indore,1241907.811904108
729,1,2,Bhopal,966149.2660088483
1155,2,1,Jabalpur,1365230.5241600296
1420,3,2,Jabalpur,1702322.006523359
1237,3,1,Rewa,1365016.785210101
604,1,2,Pune,1374731.7497428611
1077,2,3,Indore,1409524.2884300367
867,2,1,Rewa,1213355.2066080351
1140,2,3,Noida,2389400.3219226603
937,2,3,Bhopal,1232324.789413739
758,1,2,Rewa,803137.9330656179
1294,3,2,Pune,2847791.4070249954
1305,3,1,Indore,1942115.3192938692
1370,3,2,Satna,1768786.869073227
1381,3,3,Mumbai,2914827.4641960943
895,2,2,Sagar,1001317.4474739437
1160,2,1,Satna,1115813.0576052524
706,1,2,Sagar,656882.9301770056
1121,2,2,Sagar,1061286.7225881845
1323,3,2,Mumbai,2936078.1661861977
958,2,3,Pune,2462740.1499489085
623,1,1,Rewa,693716.244357865
945,2,2,Indore,1136429.5071451608
972,2,2,Bhopal,1217942.820002426
1016,2,3,Bhopal,1257891.591742346
1164,2,3,Rewa,1031800.2533571902
1348,3,1,Bhopal,1833663.1306732984
941,2,1,Rewa,882163.5699340967
968,2,3,Mumbai,2035640.6072219654
1455,3,3,Satna,1601380.955054991
1444,3,3,Mumbai,2803726.1731453566
1087,2,2,Rewa,1173167.0060105105
1400,3,3,Indore,1841708.2700915441
1018,2,1,Indore,1191379.7368165043
1295,3,1,Bhopal,1616918.4432094179
619,1,2,Noida,1622895.6429088942
710,1,3,Indore,986479.4899330733
730,1,3,Mumbai,1731284.8212573088
708,1,3,Bhopal,932201.0543228029
1285,3,2,Sagar,1438193.9625208902
1242,3,1,Jabalpur,1625489.9468478134
1219,3,1,Sagar,1446828.9694575446
1466,3,3,Rewa,1636465.6992424296
1019,2,2,Mumbai,2397360.1532814023
1462,3,2,Satna,1454252.7037520087
916,2,2,Noida,2168095.4919497105
724,1,1,Sagar,798704.6731725683
1321,3,1,Rewa,1345747.8877949498
1078,2,1,Rewa,904731.3229249298
696,1,2,Noida,1607818.6670909645
1007,2,3,Mumbai,1976585.4065323707
863,2,2,Indore,1287546.7749008932
1016,2,2,Rewa,1251053.8528483904
734,1,2,Sagar,768059.8329982047
960,2,2,Bhopal,1085741.209670628
603,1,3,Jabalpur,989707.0219166037
988,2,2,Sagar,1126981.8864357201
945,2,3,Sagar,942612.4452211168
764,1,3,Bhopal,938810.8662812626
907,2,2,Pune,2432397.656037292
1054,2,2,Indore,1550457.1111416502
1229,3,2,Indore,1752081.6642910116
611,1,2,Indore,1028843.984885051
1371,3,2,Bhopal,1568088.8377644217
1435,3,3,Pune,2917925.5945886387
1297,3,2,Bhopal,1879747.1049113977
824,2,2,Jabalpur,1278421.1681517207
1464,3,3,Mumbai,2511716.269201016
996,2,1,Rewa,1082868.763093211
1322,3,2,Rewa,1330605.9225642653
1205,3,2,Noida,2663299.31700748
978,2,3,Bhopal,1140359.4266907668
608,1,3,Noida,1633267.9855746394
783,1,1,Satna,691427.2912847403
987,2,1,Mumbai,1810431.73539299
796,1,3,Jabalpur,1083670.4504448809
1114,2,2,Pune,1926969.7580354423
1431,3,3,Sagar,1615703.8738378403
666,1,2,Sagar,867106.9708073384
1224,3,2,Indore,1588196.4549989686
865,2,3,Pune,2220654.8678736915
1310,3,1,Pune,2580311.372028329
1225,3,3,Noida,2969722.653586085
770,1,1,Noida,1849399.7507478527
1275,3,2,Noida,3047393.8109647483
1452,3,3,Bhopal,1592499.7729009779
697,1,2,Noida,1748885.256840813
949,2,3,Jabalpur,1141912.5604061757
1435,3,1,Satna,1443072.4398206992
664,1,1,Sagar,740473.6883687432
1357,3,3,Rewa,1603234.7622844793
750,1,1,Rewa,677826.583153641
969,2,3,Satna,1080725.28861856
1308,3,1,Indore,1730620.3603532468
711,1,2,Satna,647817.8217827391
827,2,1,Mumbai,2099393.778084769
640,1,2,Pune,1604192.162687053
767,1,3,Pune,1329908.0540975046
751,1,3,Mumbai,1273645.4547657033
752,1,3,Mumbai,1357438.106982555
1144,2,3,Pune,2153069.963241722
672,1,2,Noida,1626578.3411810873
1435,3,1,Pune,2806742.8360256525
721,1,2,Indore,820575.424819799
630,1,3,Rewa,692005.285868733
790,1,1,Bhopal,1005527.3197276723
615,1,1,Bhopal,944200.665427434
710,1,3,Pune,1722453.587625562
607,1,2,Sagar,778446.7206024508
1097,2,1,Noida,2334255.5749105657
672,1,1,Satna,763074.8120724364
1350,3,3,Satna,1371029.7532761511
1022,2,3,Indore,1431722.375446333
752,1,1,Pune,1688443.8528678997
1269,3,2,Rewa,1390966.492137525
658,1,3,Jabalpur,879312.9262077159
1160,2,3,Satna,1051220.993838751
1299,3,2,Mumbai,2707506.137571916
1343,3,1,Sagar,1411990.7439732996
1390,3,2,Mumbai,2974645.9341524355
1235,3,3,Pune,2603654.308311654
782,1,2,Sagar,763348.617835078
1483,3,2,Noida,2930063.151058052
1378,3,2,Satna,1655042.6898236368
1192,2,3,Rewa,1255329.1207159439
1045,2,3,Noida,2085358.906533945
1418,3,3,Mumbai,2663014.3849717407
764,1,2,Bhopal,990465.0214044537
1247,3,1,Noida,2875646.841261881
1179,2,3,Mumbai,2347175.830101719
1405,3,2,Pune,2639424.7165118395
878,2,3,Satna,972230.6232873009
1388,3,1,Sagar,1286623.2872670016
692,1,2,Sagar,758053.1059174119
991,2,3,Rewa,1087152.8588808097
893,2,1,Satna,992880.7261005546
621,1,1,Indore,882098.1470767333
679,1,3,Mumbai,1490330.4490320147
1149,2,1,Rewa,1068331.8939247874
1400,3,1,Indore,1740446.5018103565
706,1,2,Sagar,855109.6381096281
1450,3,1,Jabalpur,1595684.0368442072
1182,2,3,Mumbai,2150506.386042351
1083,2,3,Mumbai,1967229.3020839852
1286,3,2,Pune,2978943.967463699
1028,2,2,Mumbai,2174773.1601919183
678,1,2,Mumbai,1719001.788953429
1122,2,2,Bhopal,1465561.3044835078
1095,2,2,Rewa,981590.7507148767
677,1,2,Indore,1039367.1119704361
1383,3,2,Noida,3040022.7810822385
1040,2,1,Jabalpur,1082112.8519758112
1384,3,3,Noida,2518426.68323784
925,2,3,Bhopal,1287224.8232818882
792,1,2,Pune,1823779.926957222
709,1,2,Rewa,834897.7864321164
1256,3,3,Noida,2546076.654208876
728,1,1,Noida,1432061.1229422868
767,1,3,Jabalpur,922901.6455628129
1380,3,3,Rewa,1403746.7524140168
1405,3,2,Bhopal,1859107.9689587809
939,2,2,Mumbai,2276981.8674267367
657,1,1,Jabalpur,815339.83425348
1243,3,3,Rewa,1587589.6606902902
708,1,3,Bhopal,1071721.7784679662
1135,2,3,Mumbai,2430204.1212113947
1278,3,2,Noida,2770424.9399256483
602,1,3,Rewa,909090.1504506038
1304,3,2,Rewa,1437242.1794699226
1289,3,2,Rewa,1434613.2856858345
696,1,2,Mumbai,1345713.8097348157
663,1,3,Mumbai,1523103.509066776
926,2,2,Pune,1906970.1921247903
1402,3,2,Mumbai,2553368.0401408887
765,1,3,Indore,890546.3358376478
656,1,1,Satna,635411.0573875445
736,1,2,Satna,732355.7196291432
948,2,2,Indore,1245110.51847724
617,1,2,Mumbai,1738392.765914875
756,1,1,Mumbai,1364002.8871346442
1175,2,3,Bhopal,1378702.2011697714
689,1,3,Noida,1749271.7360719
681,1,2,Mumbai,1662149.6652675536
706,1,3,Noida,1793398.8961746169
1107,2,3,Satna,1146293.4854534792
648,1,2,Mumbai,1312049.0024374367
956,2,2,Satna,1033486.4804945987
1360,3,1,Rewa,1637342.7565175507
779,1,3,Noida,1685898.2000551473
1068,2,1,Mumbai,2103840.137964516
1103,2,2,Indore,1084417.6566397308
1075,2,2,Bhopal,1373327.6227261946
1299,3,3,Satna,1474900.1027689208
1077,2,2,Bhopal,1108211.3067336474
1250,3,2,Indore,1760801.0944237285
1334,3,1,Indore,2035652.429311669
1268,3,3,Noida,3104893.7552387803
753,1,2,Mumbai,1306889.7092016996
671,1,1,Jabalpur,988941.3502024469
1318,3,2,Jabalpur,1744340.550443144
744,1,2,Mumbai,1731074.922593279
1305,3,2,Pune,3005803.0916186385
618,1,2,Indore,1060384.1279752562
726,1,3,Sagar,771883.7365569351
1027,2,2,Indore,1140634.7317754484
685,1,2,Jabalpur,986409.2214924899
819,2,2,Rewa,1152914.8472219422
988,2,2,Jabalpur,1298492.115766441
944,2,3,Jabalpur,1394071.1994669011
656,1,2,Indore,894925.6424197695
783,1,3,Pune,1802371.8423299848
979,2,3,Sagar,1036542.2340323185
1130,2,2,Sagar,1125864.8931459761
1431,3,1,Rewa,1516981.4787406018
1028,2,2,Mumbai,2006595.3097069256
871,2,2,Satna,864096.8572034928
779,1,2,Rewa,863444.6678621043
688,1,3,Satna,770810.3444219211
1474,3,2,Indore,1623496.1131943408
1191,2,1,Sagar,884437.8853487002
612,1,2,Jabalpur,925782.4856281385
907,2,2,Pune,2327015.8342323946
601,1,1,Jabalpur,858739.0538443656
1231,3,2,Sagar,1311448.794632801
676,1,1,Bhopal,907546.482850877
1454,3,3,Satna,1518630.3619515898
731,1,2,Mumbai,1376804.6491405577
767,1,1,Mumbai,1358197.8263757646
1303,3,2,Bhopal,1915190.9338175775
781,1,1,Indore,950471.6928505931
1425,3,1,Pune,2895290.266821986
1123,2,3,Jabalpur,1421834.9120757855
1300,3,1,Satna,1630376.4234409467
1020,2,3,Indore,1260895.6985600523
1203,3,2,Jabalpur,2011230.26110911
1300,3,2,Bhopal,1757400.8693594036
770,1,1,Pune,1762122.8456369955
692,1,2,Bhopal,949414.0328552793
668,1,2,Bhopal,958001.1169083106
762,1,3,Satna,777330.1462958887
1093,2,3,Mumbai,2352752.5053729387
1248,3,3,Pune,2870154.8198594823
1247,3,2,Satna,1466485.9529841433
994,2,1,Bhopal,1378758.0635123614
1041,2,2,Sagar,1054942.2139406595
1445,3,3,Rewa,1479170.937310765
1344,3,3,Indore,1801012.9014176033
1155,2,2,Bhopal,1451452.1757817091
1448,3,1,Rewa,1314356.8070295278
796,1,3,Sagar,775956.2129714361
1191,2,2,Noida,1941241.933268425
1064,2,1,Mumbai,1879277.5725557513
1095,2,1,Bhopal,1238206.9904339877
656,1,2,Jabalpur,1067971.5428225994
891,2,3,Indore,1553960.7705148112
955,2,2,Sagar,981332.7570769875
656,1,2,Jabalpur,918838.5108800958
726,1,3,Sagar,747241.8228014861
779,1,3,Bhopal,910827.7224749748
1286,3,2,Noida,3032605.737962335
734,1,2,Noida,1630455.804981794
662,1,1,Pune,1650244.5636327218
1445,3,1,Indore,1670008.2774770155
796,1,2,Sagar,688567.4176400673
650,1,1,Bhopal,837176.1023359775
1485,3,2,Mumbai,2899984.416256688
1328,3,3,Mumbai,2814338.894467669
626,1,3,Jabalpur,948428.1068305022
708,1,1,Mumbai,1540256.20068673
966,2,2,Pune,2540553.6956133023
1126,2,2,Pune,2068611.5358576311
799,1,3,Sagar,867204.5272008115
1419,3,2,Indore,1877387.098310942
958,2,3,Jabalpur,1260710.1120657553
667,1,2,Rewa,834555.0510047418
1307,3,2,Indore,1626199.3160888576
873,2,3,Pune,2282959.9679017235
1451,3,2,Sagar,1437441.2950424927
1397,3,3,Pune,2919494.540360541
802,2,2,Indore,1096545.3298220562
1131,2,3,Noida,2133310.7567924694
887,2,2,Rewa,932153.8479638392
1192,2,3,Indore,1151711.1033400905
1367,3,3,Noida,2779991.9166720435
1307,3,3,Satna,1472697.7664080344
616,1,3,Jabalpur,916284.7718047397
601,1,3,Mumbai,1228982.5580768723
1306,3,3,Jabalpur,1940960.0788228184
1268,3,2,Satna,1587153.1534000824
839,2,1,Sagar,1050726.4777634575
719,1,3,Noida,1532344.2971230857
961,2,2,Bhopal,1289696.022570618
1265,3,3,Rewa,1679067.6281502233
1195,2,2,Sagar,890031.291146919
724,1,1,Jabalpur,850888.7487279683
1148,2,1,Mumbai,2188068.1584662045
713,1,1,Jabalpur,938455.3796306313
663,1,1,Noida,1542123.3877218673
886,2,3,Pune,1992711.0034788921
718,1,3,Indore,1008029.0849650219
1479,3,1,Bhopal,1906860.3590985632
986,2,3,Indore,1224439.1471648917
1423,3,2,Indore,1933810.805508743
638,1,2,Noida,1828899.595963109
1210,3,1,Bhopal,1592296.0355109258
645,1,3,Jabalpur,919624.008716657
1322,3,3,Pune,2908826.3208679017
1242,3,1,Sagar,1368890.071073486
1409,3,3,Noida,2619838.9707509507
787,1,2,Pune,1748382.4086702226
1275,3,2,Pune,2682535.149520115
788,1,3,Indore,1056601.0639633113
1060,2,2,Satna,901309.3485243215
646,1,3,Bhopal,1071653.0437618138
1354,3,3,Indore,1972642.662448791
1063,2,1,Satna,962687.0246568745
1399,3,2,Indore,2048931.0335276225
1048,2,2,Pune,2220640.2174055967
679,1,3,Jabalpur,1051256.5279414612
1431,3,3,Sagar,1289829.4890227378
1024,2,2,Indore,1328192.0944810717
732,1,3,Satna,881415.3554509914
824,2,1,Pune,2238047.398434891
924,2,1,Jabalpur,1444884.1286652605
652,1,2,Jabalpur,1042079.9091398721
902,2,1,Bhopal,1528365.798474042
728,1,1,Mumbai,1274402.2965803735
823,2,1,Mumbai,1956231.790705344
1442,3,3,Mumbai,2666953.568512879
1267,3,1,Noida,2627295.0337852775
1302,3,1,Pune,2825119.506662902
700,1,2,Mumbai,1812389.6476214235
931,2,1,Rewa,1017310.0429476188
634,1,1,Satna,702862.152936979
1016,2,1,Rewa,1005431.1533890202
1306,3,2,Satna,1555000.4000270949
763,1,1,Bhopal,831360.1693929591
665,1,2,Jabalpur,980666.4612083461
1484,3,3,Rewa,1343698.1310740705
1248,3,3,Sagar,1350951.7290734586
898,2,2,Mumbai,1941724.7991886502
1343,3,1,Pune,2639518.543036863
611,1,3,Rewa,760426.9819040558
661,1,2,Sagar,857209.1650246668
742,1,2,Sagar,737187.5193013311
971,2,2,Sagar,1257466.2867982236
1313,3,2,Noida,2796977.3863173607
995,2,1,Sagar,1008452.4359315863
643,1,1,Satna,772076.0661853838
629,1,2,Noida,1380420.3516059136
629,1,3,Sagar,677467.4640411998
643,1,3,Rewa,678552.7693210642
1445,3,1,Pune,2479459.208008786
857,2,2,Indore,1059350.2769706796
961,2,3,Sagar,1138154.7015287897
1225,3,3,Noida,2818351.961692757
641,1,2,Mumbai,1696908.8601492706
884,2,2,Pune,2292162.9997797534
986,2,2,Indore,1245229.574337706
1166,2,2,Sagar,1225766.1763799347
674,1,3,Indore,1044219.3409411765
969,2,3,Pune,2318586.0553275677
696,1,1,Noida,1384451.3523473353
796,1,2,Indore,1012567.4746805727
706,1,2,Mumbai,1462486.9734231618
953,2,2,Rewa,1034760.6092584794
712,1,2,Pune,1865841.6166062707
985,2,1,Rewa,1220278.6892121912
825,2,2,Jabalpur,1354521.6285446917
1288,3,3,Satna,1638686.4159021112
782,1,2,Indore,895320.4211330498
785,1,2,Noida,1458830.9973377825
1125,2,3,Satna,1077352.6223605587
1171,2,3,Sagar,1307888.5271691878
1293,3,3,Sagar,1442911.8334492014
772,1,2,Indore,935973.4377467146
1338,3,2,Bhopal,1863877.237872388
1098,2,3,Sagar,1013315.3318661861
751,1,3,Pune,1331192.0760629745
1133,2,1,Noida,2311177.628742867
689,1,1,Noida,1718338.5295923552
643,1,1,Jabalpur,935820.9471141789
730,1,1,Satna,780595.8503389934
1192,2,3,Indore,1588176.3403555446
793,1,3,Mumbai,1703162.8450129116
720,1,3,Rewa,713131.2343902173
601,1,3,Noida,1586521.4917637862
1347,3,1,Jabalpur,1990861.034741798
968,2,1,Jabalpur,1070021.6073941207
656,1,3,Sagar,895000.6128384931
1077,2,1,Pune,2026522.753013361
799,1,2,Mumbai,1580713.7075623327
888,2,1,Rewa,863539.8027221818
1377,3,1,Satna,1461198.5288011332
1413,3,2,Bhopal,1756641.0335987844
889,2,3,Bhopal,1132867.38246563
1228,3,3,Pune,2946662.4397815918
622,1,1,Mumbai,1493129.9067131416
757,1,2,Bhopal,928478.1057612356
1430,3,2,Mumbai,2723990.4393918957
616,1,1,Jabalpur,1019788.3400547637
1129,2,1,Bhopal,1177027.821670861
679,1,3,Mumbai,1684712.7700906994
820,2,3,Mumbai,2518969.7287095147
626,1,1,Jabalpur,1001412.0135243774
797,1,2,Noida,1391697.6783176989
1397,3,1,Indore,1924932.0032877265
798,1,2,Jabalpur,996916.3022611277
1114,2,3,Satna,1246416.982869209
1146,2,1,Jabalpur,1211410.9282285683
836,2,2,Pune,2340900.7826611735
1434,3,2,Indore,1986424.346540019
1299,3,1,Rewa,1530915.1341460524
1228,3,1,Indore,1748669.9197730422
1070,2,2,Bhopal,1351986.7561365294
1393,3,2,Noida,2550620.4212242984
617,1,3,Indore,850893.3286139981
1390,3,1,Noida,3050271.799200545
1277,3,1,Rewa,1387787.5517474706
847,2,3,Noida,2436512.123230945
1059,2,3,Indore,1073363.6104546716
1345,3,1,Indore,1545264.5452997785
1242,3,1,Mumbai,2539707.2888453533
1136,2,2,Rewa,1090941.7905911887
1125,2,2,Mumbai,2099098.105682296
1045,2,3,Jabalpur,1208459.7006377804
1179,2,1,Satna,831841.2071921749
892,2,3,Bhopal,1598609.7663731372
1419,3,2,Pune,2411213.8907602327
1485,3,1,Mumbai,2741306.896188986
1492,3,3,Sagar,1565855.9182490387
1041,2,3,Indore,1596333.3839017826
806,2,2,Sagar,1057325.5884831194
1282,3,2,Bhopal,1872038.549331719
1462,3,3,Rewa,1525176.826826327
1314,3,2,Sagar,1472005.3997295592
715,1,2,Sagar,697737.2025725216
1273,3,3,Satna,1456163.885417827
1322,3,3,Indore,1986016.83644927
1156,2,2,Noida,2424657.384603848
1461,3,2,Jabalpur,1656113.292688523
1166,2,2,Sagar,849026.0366361879
782,1,2,Pune,1797425.0811240808
1036,2,3,Satna,1168479.7730350264
1488,3,1,Bhopal,1707405.2195149318
798,1,3,Noida,1724484.6148080656
1122,2,2,Sagar,1006730.6818075855
1094,2,2,Satna,1041086.7426579599
735,1,2,Jabalpur,906733.113298168
1360,3,3,Mumbai,2688963.061843252
1088,2,1,Sagar,1223756.6008051198
714,1,1,Jabalpur,977633.8609997835
609,1,1,Satna,789822.2001384282
976,2,1,Mumbai,2333881.2626114096
838,2,2,Bhopal,1326627.2728004341
634,1,2,Satna,777736.6498983542
1395,3,2,Rewa,1578644.123887435
739,1,2,Rewa,682473.6914280364
1261,3,3,Rewa,1571454.4900938424
718,1,1,Rewa,682372.233667286
627,1,2,Pune,1743683.7771145012
800,1,2,Indore,960703.2168040072
1132,2,3,Sagar,1198552.9789488446
1188,2,3,Jabalpur,1180711.411386958
1298,3,1,Noida,2970809.309096938
836,2,1,Rewa,1224222.763063963
851,2,2,Satna,1159553.21761629
1263,3,2,Mumbai,2827898.825558066
615,1,2,Bhopal,863431.8107335657
1148,2,2,Indore,1564343.792885053
1200,2,3,Rewa,959966.0181899206
605,1,3,Pune,1863682.1018060734
1429,3,3,Pune,2867071.4877070184
685,1,2,Bhopal,991654.497043264
891,2,1,Indore,1294207.946136703
845,2,3,Jabalpur,1512894.4841302189
1492,3,3,Rewa,1504909.3477305116
1233,3,3,Jabalpur,1639261.9465330911
1117,2,1,Jabalpur,1255027.3687279979
761,1,3,Jabalpur,1091173.7353553264
1139,2,1,Noida,2224703.135374111
1027,2,3,Mumbai,2393464.94609564
1125,2,3,Jabalpur,1593377.0054092852
703,1,1,Satna,740085.8356232434
681,1,3,Noida,1523876.2477881953
976,2,3,Rewa,998386.4455117319
709,1,2,Rewa,685065.3503761136
1326,3,1,Rewa,1348897.9079626764
798,1,2,Rewa,768218.2479531721
682,1,1,Rewa,781972.5453096334
1358,3,1,Pune,3061846.1705575516
1274,3,3,Sagar,1618742.3987008347
1215,3,1,Pune,2857164.0840529795
1276,3,3,Jabalpur,2046314.266768358
797,1,2,Satna,659351.9932211515
993,2,3,Rewa,1125605.63303712
1112,2,2,Mumbai,2437524.2897877065
714,1,1,Mumbai,1302055.0330576473
1132,2,3,Mumbai,2112955.7210208345
782,1,2,Mumbai,1227841.282623247
744,1,2,Indore,933301.7595882174
748,1,2,Bhopal,934884.5557190853
753,1,3,Sagar,813496.910704138
618,1,3,Sagar,884349.8581810811
1349,3,2,Pune,2654596.1852648114
1183,2,1,Sagar,899770.0226145153
1293,3,3,Noida,2748933.7226865226
686,1,1,Sagar,707481.3902764085
1425,3,1,Sagar,1280803.873334755
1354,3,3,Rewa,1544010.7496317925
664,1,1,Jabalpur,828829.7193932711
650,1,3,Satna,765615.7878485838
1045,2,1,Jabalpur,1404103.4027135624
938,2,2,Rewa,1180586.2017129117
1383,3,1,Pune,2647009.6212337594
614,1,2,Pune,1780127.0345992444
1255,3,2,Noida,2689576.63241616
849,2,2,Sagar,1026281.9735849798
1304,3,2,Pune,2531053.8266471727
893,2,3,Jabalpur,1105993.087207544
1456,3,1,Pune,3025667.133794042
747,1,3,Jabalpur,907181.6890177649
1079,2,2,Mumbai,2250658.6731596757
1037,2,2,Jabalpur,1530421.3870907687
1498,3,3,Noida,2598109.1931669996
937,2,1,Noida,2353692.466633666
1184,2,3,Noida,2065132.8004059196
1107,2,3,Rewa,1007673.4939524328
928,2,2,Mumbai,2564023.941532176
749,1,1,Sagar,685017.515115146
